volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
0.7050000000000001,0.08315,1.6540000000000001,0.09915,5.656,13.016499999999999,0.9964999999999999,3.3005,0.665,9.495000000000001,red
0.655,0.08315,1.6540000000000001,0.09915,5.656,13.016499999999999,0.9964999999999999,3.3005,0.665,9.495000000000001,red
0.605,0.249,1.6540000000000001,0.07925,15.399999999999999,100.0335,0.9964999999999999,3.3005,0.5465,9.955,red
0.605,0.1385,1.6540000000000001,0.07925,15.399999999999999,27.7,0.9964999999999999,3.5155000000000003,0.6054999999999999,10.185,red
0.655,0.02682,1.6540000000000001,0.059149999999999994,5.656,27.7,0.995,3.4295,0.7244999999999999,11.105,red
0.7050000000000001,0.1935,1.6540000000000001,0.07925,34.6,143.43349999999998,0.9964999999999999,3.2575000000000003,0.487,9.955,red
0.7050000000000001,0.1935,1.6540000000000001,0.07925,34.6,143.43349999999998,0.9964999999999999,3.2575000000000003,0.487,9.955,red
0.30500000000000005,0.41500000000000004,1.6540000000000001,0.059149999999999994,5.656,27.7,0.9964999999999999,3.4295,0.843,11.795,red
0.30500000000000005,0.3045,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.2145,1.0805,9.955,red
0.505,0.41500000000000004,1.6540000000000001,0.07925,15.399999999999999,42.1665,0.998,3.4295,0.6054999999999999,10.645,red
0.255,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.3005,0.9025000000000001,11.335,red
0.255,0.35950000000000004,6.0335,0.059149999999999994,5.656,27.7,0.9964999999999999,3.2145,0.9615,10.875,red
0.505,0.02682,1.6540000000000001,0.059149999999999994,44.2,56.6335,0.995,3.5585,0.9025000000000001,10.645,red
0.30500000000000005,0.35950000000000004,1.6540000000000001,0.039099999999999996,34.6,56.6335,0.995,3.2575000000000003,1.021,12.485,red
0.505,0.02682,1.6540000000000001,0.059149999999999994,44.2,56.6335,0.995,3.5585,0.9025000000000001,10.645,red
0.9550000000000001,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.993,3.5155000000000003,0.4275,11.795,red
0.45499999999999996,0.41500000000000004,1.6540000000000001,0.07925,5.656,13.016499999999999,0.9964999999999999,3.5585,0.7244999999999999,10.645,red
0.255,0.35950000000000004,6.0335,0.059149999999999994,5.656,27.7,0.9964999999999999,3.2145,0.9615,10.875,red
0.5549999999999999,0.249,1.6540000000000001,0.09915,15.399999999999999,85.56649999999999,0.9964999999999999,3.0425,0.9025000000000001,10.185,red
0.30500000000000005,0.581,1.6540000000000001,0.07925,5.656,13.016499999999999,1.0,3.2145,0.7835,9.495000000000001,red
0.5549999999999999,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.5585,0.843,9.495000000000001,red
0.30500000000000005,0.581,1.6540000000000001,0.07925,5.656,13.016499999999999,1.0,3.2145,0.7835,9.495000000000001,red
0.355,0.3045,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.995,3.3435,0.7835,12.025,red
0.505,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.995,3.1715,0.487,9.725,red
0.655,0.1935,1.6540000000000001,0.07925,34.6,128.9665,0.995,3.2575000000000003,0.4275,9.955,red
0.505,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.995,3.1715,0.487,9.725,red
0.405,0.1935,1.6540000000000001,0.07925,25.0,56.6335,0.9964999999999999,3.3435,0.6054999999999999,9.495000000000001,red
0.5549999999999999,0.02682,1.6540000000000001,0.07925,34.6,56.6335,0.995,3.3865,0.843,11.335,red
0.505,0.08315,3.8600000000000003,0.119,15.399999999999999,27.7,0.9964999999999999,3.5155000000000003,0.665,11.105,red
0.255,0.35950000000000004,1.6540000000000001,0.07925,5.656,27.7,0.9964999999999999,3.2575000000000003,0.7244999999999999,9.495000000000001,red
0.255,0.35950000000000004,1.6540000000000001,0.07925,5.656,27.7,0.9964999999999999,3.2575000000000003,0.7244999999999999,9.495000000000001,red
0.20500000000000002,0.35950000000000004,1.6540000000000001,0.039099999999999996,25.0,56.6335,0.9964999999999999,3.4295,0.7244999999999999,12.025,red
0.405,0.3045,1.6540000000000001,0.07925,5.656,27.7,0.995,3.3005,0.6054999999999999,11.105,red
0.655,0.02682,1.6540000000000001,0.07925,25.0,56.6335,0.9964999999999999,3.3005,0.6054999999999999,11.105,red
0.155,0.41500000000000004,1.6540000000000001,0.039099999999999996,34.6,71.1,0.9964999999999999,3.3435,0.9025000000000001,11.335,red
0.405,0.249,1.6540000000000001,0.059149999999999994,15.399999999999999,42.1665,0.995,3.3865,0.6054999999999999,10.415,red
0.405,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,71.1,0.9964999999999999,3.2575000000000003,0.5465,9.955,red
0.45499999999999996,0.02682,1.6540000000000001,0.039099999999999996,5.656,13.016499999999999,0.995,3.4725,0.843,11.795,red
0.405,0.1385,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.4295,0.7244999999999999,10.185,red
0.5549999999999999,0.35950000000000004,14.726500000000001,0.22,53.8,100.0335,1.0034999999999998,3.1715,0.7835,9.035,red
0.5549999999999999,0.35950000000000004,14.726500000000001,0.22,53.8,100.0335,1.0034999999999998,3.1715,0.7835,9.035,red
0.355,0.35950000000000004,1.6540000000000001,0.1595,25.0,85.56649999999999,0.998,3.1285,0.665,8.575,red
0.905,0.3045,3.8600000000000003,0.07925,15.399999999999999,42.1665,0.9964999999999999,3.5155000000000003,0.5465,11.105,red
0.605,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.4295,0.487,10.185,red
0.655,0.02682,1.6540000000000001,0.07925,34.6,85.56649999999999,0.995,3.3005,0.665,11.105,red
0.355,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.2145,0.7244999999999999,11.335,red
0.8049999999999999,0.1935,6.0335,0.09915,15.399999999999999,100.0335,0.9964999999999999,3.1715,0.5465,9.495000000000001,red
0.605,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.9964999999999999,3.3865,0.7244999999999999,9.725,red
0.5549999999999999,0.1935,1.6540000000000001,0.059149999999999994,5.656,27.7,0.993,3.3865,0.487,11.795,red
0.655,0.02682,1.6540000000000001,0.07925,34.6,85.56649999999999,0.995,3.3005,0.665,11.105,red
0.8049999999999999,0.1935,6.0335,0.09915,15.399999999999999,100.0335,0.9964999999999999,3.1715,0.5465,9.495000000000001,red
0.605,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.9964999999999999,3.3865,0.7244999999999999,9.725,red
0.655,0.02682,1.6540000000000001,0.07925,25.0,42.1665,0.9964999999999999,3.3865,0.7244999999999999,9.725,red
0.5549999999999999,0.02682,1.6540000000000001,0.07925,44.2,56.6335,0.9964999999999999,3.3865,0.7244999999999999,9.725,red
0.355,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.2145,0.7835,11.335,red
0.355,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.2145,0.7244999999999999,11.335,red
0.30500000000000005,0.41500000000000004,1.6540000000000001,0.09915,5.656,13.016499999999999,0.9964999999999999,3.3435,0.7835,11.105,red
0.5549999999999999,0.02682,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.993,3.3435,0.7835,11.565,red
0.505,0.3045,1.6540000000000001,0.07925,25.0,85.56649999999999,0.9964999999999999,3.4295,0.6054999999999999,9.035,red
0.45499999999999996,0.6365000000000001,1.6540000000000001,0.07925,5.656,27.7,1.0,3.2145,0.665,10.875,red
0.905,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.5155000000000003,0.6054999999999999,10.875,red
0.5549999999999999,0.08315,1.6540000000000001,0.059149999999999994,34.6,85.56649999999999,0.993,3.3005,0.487,10.645,red
0.505,0.3045,1.6540000000000001,0.07925,25.0,85.56649999999999,0.9964999999999999,3.4295,0.6054999999999999,9.035,red
0.30500000000000005,0.41500000000000004,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.3865,0.6054999999999999,10.415,red
0.20500000000000002,0.35950000000000004,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.3005,0.7835,11.795,red
0.405,0.08315,1.6540000000000001,0.059149999999999994,34.6,71.1,0.9964999999999999,3.4295,0.665,10.415,red
0.8049999999999999,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.6015,0.6054999999999999,9.955,red
0.655,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.995,3.3435,0.6054999999999999,10.415,red
0.605,0.02682,1.6540000000000001,0.07925,15.399999999999999,42.1665,0.995,3.3435,0.5465,10.875,red
0.605,0.08315,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.9964999999999999,3.4295,0.665,9.725,red
0.605,0.08315,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.9964999999999999,3.4295,0.665,9.725,red
0.45499999999999996,0.3045,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.9964999999999999,3.3005,0.665,9.955,red
1.0550000000000002,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.9964999999999999,3.5155000000000003,0.5465,11.105,red
0.45499999999999996,0.3045,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.9964999999999999,3.3005,0.665,9.955,red
0.9550000000000001,0.02682,1.6540000000000001,0.059149999999999994,15.399999999999999,42.1665,0.9964999999999999,3.3005,0.5465,9.725,red
0.7050000000000001,0.08315,1.6540000000000001,0.07925,5.656,27.7,0.9964999999999999,2.8705,0.487,9.725,red
0.7050000000000001,0.08315,3.8600000000000003,0.059149999999999994,5.656,13.016499999999999,0.993,3.4295,0.5465,12.485,red
0.355,0.581,1.6540000000000001,0.07925,25.0,42.1665,0.9964999999999999,3.3865,0.7835,11.105,red
0.605,0.08315,1.6540000000000001,0.07925,15.399999999999999,42.1665,0.993,3.3865,0.5465,11.105,red
0.505,0.5255000000000001,14.726500000000001,0.2,44.2,85.56649999999999,1.0019999999999998,3.1715,0.7244999999999999,8.805,red
0.45499999999999996,0.08315,1.6540000000000001,0.039099999999999996,15.399999999999999,85.56649999999999,0.9915,3.5585,0.9025000000000001,13.635,red
0.505,0.5255000000000001,14.726500000000001,0.2,44.2,85.56649999999999,1.0019999999999998,3.1715,0.7244999999999999,8.805,red
0.45499999999999996,0.08315,1.6540000000000001,0.039099999999999996,15.399999999999999,85.56649999999999,0.9915,3.5585,0.9025000000000001,13.635,red
0.855,0.02682,6.0335,0.07925,5.656,13.016499999999999,0.998,3.3865,0.5465,10.185,red
0.255,0.581,3.8600000000000003,0.09915,5.656,27.7,0.998,3.3865,0.665,10.645,red
0.605,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.995,3.6445,0.6054999999999999,10.185,red
0.255,0.581,3.8600000000000003,0.09915,5.656,27.7,0.998,3.3865,0.665,10.645,red
0.5549999999999999,0.5255000000000001,1.6540000000000001,0.119,5.656,13.016499999999999,0.9964999999999999,3.3435,0.5465,10.185,red
0.30500000000000005,0.41500000000000004,1.6540000000000001,0.039099999999999996,5.656,13.016499999999999,0.995,3.3435,0.6054999999999999,10.645,red
0.905,0.08315,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.5155000000000003,0.665,10.875,red
0.655,0.1385,1.6540000000000001,0.07925,5.656,27.7,0.9964999999999999,3.3865,0.5465,9.725,red
0.655,0.1935,1.6540000000000001,0.07925,5.656,27.7,0.995,3.3865,0.6054999999999999,10.185,red
0.655,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.5155000000000003,0.7835,10.645,red
0.5549999999999999,0.02682,1.6540000000000001,0.039099999999999996,5.656,13.016499999999999,0.995,3.7305,0.6054999999999999,11.335,red
0.5549999999999999,0.08315,1.6540000000000001,0.039099999999999996,5.656,13.016499999999999,0.995,3.4295,0.7835,10.875,red
0.20500000000000002,0.47050000000000003,1.6540000000000001,0.039099999999999996,5.656,13.016499999999999,0.993,3.3865,0.5465,12.485,red
0.5549999999999999,0.02682,1.6540000000000001,0.039099999999999996,5.656,13.016499999999999,0.995,3.7305,0.6054999999999999,11.335,red
0.655,0.08315,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.993,3.5585,0.5465,12.025,red
0.5549999999999999,0.249,1.6540000000000001,0.07925,25.0,143.43349999999998,0.9964999999999999,3.2575000000000003,0.6054999999999999,9.725,red
0.30500000000000005,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.4295,0.7244999999999999,9.955,red
0.405,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.995,3.3435,0.7835,10.645,red
0.5549999999999999,0.249,1.6540000000000001,0.07925,25.0,143.43349999999998,0.9964999999999999,3.2575000000000003,0.6054999999999999,9.725,red
0.755,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.4295,0.6054999999999999,11.565,red
0.905,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.9964999999999999,3.5155000000000003,0.6054999999999999,10.875,red
0.755,0.02682,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.4295,0.6054999999999999,11.565,red
0.7050000000000001,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.995,3.2575000000000003,0.5465,9.495000000000001,red
0.8049999999999999,0.3045,3.8600000000000003,0.07925,25.0,71.1,0.9964999999999999,3.1715,0.5465,9.495000000000001,red
0.605,0.1935,1.6540000000000001,0.07925,15.399999999999999,56.6335,0.9964999999999999,3.3005,0.5465,9.725,red
0.45499999999999996,0.41500000000000004,1.6540000000000001,0.07925,5.656,13.016499999999999,0.995,3.5155000000000003,0.665,11.105,red
0.355,0.581,1.6540000000000001,0.09915,5.656,13.016499999999999,0.9964999999999999,3.3435,0.5465,11.335,red
0.755,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.9964999999999999,3.5585,0.6054999999999999,9.955,red
0.8049999999999999,0.02682,1.6540000000000001,0.07925,5.656,13.016499999999999,0.995,3.5155000000000003,0.665,10.875,red
0.355,0.581,1.6540000000000001,0.09915,5.656,13.016499999999999,0.9964999999999999,3.3435,0.5465,11.335,red
0.255,0.581,1.6540000000000001,0.07925,15.399999999999999,27.7,0.998,3.3865,0.7244999999999999,10.645,red
0.155,0.41500000000000004,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.3005,0.7244999999999999,11.105,red
0.355,0.1935,1.6540000000000001,0.039099999999999996,25.0,42.1665,0.9964999999999999,3.4725,0.7835,9.725,red
0.7050000000000001,0.02682,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.9964999999999999,3.4295,0.665,9.725,red
0.8049999999999999,0.02682,1.6540000000000001,0.059149999999999994,15.399999999999999,13.016499999999999,0.9964999999999999,3.5155000000000003,0.665,10.415,red
0.5549999999999999,0.1385,1.6540000000000001,0.07925,15.399999999999999,71.1,0.993,3.3435,0.6054999999999999,10.415,red
0.855,0.1935,3.8600000000000003,0.07925,15.399999999999999,71.1,0.998,3.5155000000000003,0.7244999999999999,9.265,red
0.855,0.1935,3.8600000000000003,0.07925,15.399999999999999,71.1,0.998,3.5155000000000003,0.7244999999999999,9.265,red
0.30500000000000005,0.249,1.6540000000000001,0.07925,25.0,56.6335,0.9964999999999999,3.4295,0.9615,10.645,red
0.505,0.08315,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.995,3.3865,0.843,10.185,red
0.45499999999999996,0.47050000000000003,1.6540000000000001,0.119,5.656,13.016499999999999,0.9964999999999999,3.3005,0.6054999999999999,10.415,red
0.7050000000000001,0.08315,1.6540000000000001,0.09915,15.399999999999999,27.7,0.9964999999999999,3.4295,0.6054999999999999,10.185,red
0.505,0.08315,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.995,3.3865,0.843,10.185,red
0.45499999999999996,0.1935,1.6540000000000001,0.07925,5.656,27.7,0.9964999999999999,3.3865,0.4275,9.035,red
0.30500000000000005,0.249,1.6540000000000001,0.07925,25.0,56.6335,0.9964999999999999,3.4295,0.9615,10.645,red
0.45499999999999996,0.249,1.6540000000000001,0.07925,25.0,56.6335,0.995,3.3435,0.6054999999999999,10.415,red
0.405,0.1935,1.6540000000000001,0.07925,25.0,42.1665,0.995,3.3865,0.7835,9.955,red
0.45499999999999996,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.3435,0.665,9.725,red
0.45499999999999996,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,42.1665,0.995,3.3005,0.665,9.495000000000001,red
0.505,0.08315,1.6540000000000001,0.07925,15.399999999999999,27.7,0.995,3.3005,0.665,10.875,red
0.30500000000000005,0.47050000000000003,1.6540000000000001,0.09915,25.0,56.6335,0.9964999999999999,3.3005,0.665,10.185,red
0.7050000000000001,0.08315,1.6540000000000001,0.059149999999999994,44.2,56.6335,0.9964999999999999,3.4295,0.6054999999999999,10.185,red
0.45499999999999996,0.08315,1.6540000000000001,0.059149999999999994,5.656,13.016499999999999,0.995,3.4295,0.665,11.335,red
0.7050000000000001,0.08315,3.8600000000000003,0.07925,15.399999999999999,27.7,0.9964999999999999,3.6015,0.665,10.185,red
0.505,0.1385,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.2145,0.665,9.955,red
0.405,0.3045,1.6540000000000001,0.07925,34.6,85.56649999999999,0.9964999999999999,3.3865,0.6054999999999999,9.035,red
0.5549999999999999,0.1385,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.993,3.4295,0.6054999999999999,11.795,red
0.5549999999999999,0.1385,1.6540000000000001,0.07925,15.399999999999999,42.1665,0.9964999999999999,3.3435,0.6054999999999999,9.725,red
0.505,0.08315,1.6540000000000001,0.07925,25.0,42.1665,0.995,3.6015,0.665,10.185,red
0.5549999999999999,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.5155000000000003,0.665,10.185,red
0.655,0.08315,1.6540000000000001,0.07925,15.399999999999999,27.7,0.995,3.5585,0.6054999999999999,12.025,red
0.405,0.3045,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.9964999999999999,3.4725,0.7835,9.955,red
0.505,0.08315,3.8600000000000003,0.07925,15.399999999999999,27.7,0.9964999999999999,3.5585,0.6054999999999999,11.565,red
0.255,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,42.1665,0.9964999999999999,3.3865,0.7835,10.875,red
0.855,0.02682,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.995,3.3005,0.5465,10.645,red
0.45499999999999996,0.41500000000000004,1.6540000000000001,0.059149999999999994,15.399999999999999,13.016499999999999,0.998,3.2575000000000003,0.5465,10.415,red
0.355,0.41500000000000004,1.6540000000000001,0.059149999999999994,15.399999999999999,13.016499999999999,0.995,3.1715,0.7835,11.105,red
0.605,0.3045,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.3435,0.665,10.185,red
0.5549999999999999,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.995,3.3435,0.6054999999999999,10.185,red
0.605,0.08315,1.6540000000000001,0.039099999999999996,15.399999999999999,27.7,0.993,3.5585,0.487,12.025,red
0.405,0.5255000000000001,1.6540000000000001,0.09915,15.399999999999999,56.6335,0.998,3.0855,0.6054999999999999,10.415,red
0.355,0.3045,1.6540000000000001,0.07925,15.399999999999999,27.7,0.995,3.2575000000000003,0.7244999999999999,11.335,red
0.655,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.998,3.4295,0.5465,9.495000000000001,red
0.655,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.998,3.4295,0.5465,9.495000000000001,red
0.655,0.02682,3.8600000000000003,0.09915,34.6,56.6335,0.9964999999999999,3.5155000000000003,0.665,11.335,red
0.755,0.02682,1.6540000000000001,0.07925,15.399999999999999,27.7,0.998,3.4295,0.6054999999999999,9.495000000000001,red
0.855,0.02682,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.9964999999999999,3.5585,0.6054999999999999,11.105,red
0.5549999999999999,0.1935,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.4295,0.665,10.645,red
0.855,0.02682,1.6540000000000001,0.059149999999999994,15.399999999999999,13.016499999999999,0.9964999999999999,3.5155000000000003,0.5465,9.955,red
0.855,0.02682,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.9964999999999999,3.5585,0.6054999999999999,11.105,red
0.605,0.3045,6.0335,0.24,63.400000000000006,114.5,0.998,3.2145,0.5465,9.495000000000001,red
0.605,0.249,1.6540000000000001,0.07925,34.6,128.9665,0.9964999999999999,3.2145,0.5465,9.955,red
0.605,0.249,1.6540000000000001,0.07925,34.6,128.9665,0.9964999999999999,3.2145,0.5465,9.955,red
0.605,0.249,1.6540000000000001,0.07925,34.6,128.9665,0.9964999999999999,3.2145,0.5465,9.955,red
0.7050000000000001,0.1385,1.6540000000000001,0.07925,15.399999999999999,13.016499999999999,0.995,3.3005,0.5465,10.185,red
0.7050000000000001,0.1385,1.6540000000000001,0.07925,15.399999999999999,13.016499999999999,0.995,3.3005,0.5465,10.185,red
0.7050000000000001,0.1385,1.6540000000000001,0.07925,15.399999999999999,13.016499999999999,0.995,3.3005,0.5465,10.185,red
0.655,0.02682,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.995,3.3865,0.843,10.875,red
0.155,0.6365000000000001,1.6540000000000001,0.059149999999999994,25.0,56.6335,0.995,3.3435,0.7244999999999999,11.105,red
0.7050000000000001,0.1385,1.6540000000000001,0.07925,15.399999999999999,13.016499999999999,0.995,3.3005,0.5465,10.185,red
0.5549999999999999,0.1385,1.6540000000000001,0.07925,25.0,42.1665,0.9964999999999999,3.3435,0.6054999999999999,9.265,red
0.505,0.1385,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.993,3.4725,0.5465,11.565,red
0.355,0.5255000000000001,1.6540000000000001,0.24,15.399999999999999,42.1665,0.993,3.3865,0.9025000000000001,12.485,red
0.355,0.1385,1.6540000000000001,0.039099999999999996,15.399999999999999,27.7,0.995,3.4295,0.665,11.105,red
0.7050000000000001,0.3045,1.6540000000000001,0.059149999999999994,34.6,100.0335,0.9964999999999999,3.3435,0.487,9.495000000000001,red
0.5549999999999999,0.1935,1.6540000000000001,0.07925,15.399999999999999,56.6335,0.995,3.5585,0.665,12.485,red
0.30500000000000005,0.8025,14.726500000000001,0.07925,25.0,85.56649999999999,0.9964999999999999,3.3865,0.487,10.415,red
0.505,0.41500000000000004,1.6540000000000001,0.059149999999999994,15.399999999999999,13.016499999999999,0.995,3.2575000000000003,0.665,11.795,red
0.30500000000000005,0.6365000000000001,1.6540000000000001,0.07925,15.399999999999999,27.7,0.9964999999999999,3.3005,0.7835,10.875,red
0.7050000000000001,0.1385,6.0335,0.07925,15.399999999999999,27.7,0.9964999999999999,3.5585,0.6054999999999999,11.795,red
0.655,0.1385,1.6540000000000001,0.119,15.399999999999999,13.016499999999999,0.995,3.4295,0.665,11.335,red
0.5549999999999999,0.08315,1.6540000000000001,0.059149999999999994,25.0,27.7,0.993,3.5585,0.6054999999999999,11.335,red
0.355,0.3045,1.6540000000000001,0.059149999999999994,5.656,27.7,0.995,3.3435,0.6054999999999999,11.795,red
0.5549999999999999,0.08315,1.6540000000000001,0.059149999999999994,25.0,27.7,0.993,3.5585,0.6054999999999999,11.335,red
0.7050000000000001,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.993,3.5585,0.487,11.795,red
0.45499999999999996,0.3045,1.6540000000000001,0.07925,34.6,100.0335,0.9964999999999999,3.3435,0.6054999999999999,9.725,red
0.30500000000000005,0.41500000000000004,1.6540000000000001,0.059149999999999994,25.0,27.7,0.995,3.3005,0.7835,11.565,red
0.405,0.41500000000000004,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.995,3.3005,0.843,11.565,red
0.30500000000000005,0.41500000000000004,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.995,3.3435,0.843,11.335,red
0.605,0.08315,1.6540000000000001,0.059149999999999994,15.399999999999999,27.7,0.995,3.5585,0.665,10.875,red
0.655,0.3045,1.6540000000000001,0.059149999999999994,34.6,100.0335,0.995,3.2575000000000003,0.7835,12.715,red
0.7050000000000001,0.1935,8.2065,0.07925,25.0,85.56649999999999,0.998,3.3005,0.5465,9.265,red
0.5549999999999999,0.1385,1.6540000000000001,0.07925,25.0,42.1665,0.993,3.3005,0.843,11.565,red
0.755,0.08315,1.6540000000000001,0.07925,15.399999999999999,27.7,0.993,3.6875,0.5465,11.565,red
0.505,0.1385,1.6540000000000001,0.07925,25.0,42.1665,0.995,3.4295,0.7244999999999999,11.105,red
0.605,0.08315,1.6540000000000001,0.059149999999999994,25.0,42.1665,0.9964999999999999,3.4295,0.843,9.495000000000001,red
0.605,0.08315,1.6540000000000001,0.09915,34.6,42.1665,0.995,3.4295,0.6054999999999999,10.415,red
0.5549999999999999,0.08315,1.6540000000000001,0.059149999999999994,34.6,56.6335,0.995,3.5155000000000003,0.7835,11.105,red
0.505,0.1385,1.6540000000000001,0.07925,25.0,42.1665,0.995,3.4295,0.7244999999999999,11.105,red
0.655,0.1385,1.6540000000000001,0.07925,34.6,42.1665,0.995,3.5585,0.7244999999999999,10.185,red
0.30500000000000005,0.47050000000000003,3.8600000000000003,0.059149999999999994,15.399999999999999,42.1665,0.995,3.3865,0.665,11.105,red
0.255,0.35950000000000004,21.246499999999997,0.039099999999999996,44.2,172.3665,1.0019999999999998,2.9995000000000003,0.4275,8.805,white
0.30500000000000005,0.35950000000000004,1.6540000000000001,0.039099999999999996,15.399999999999999,128.9665,0.993,3.3005,0.487,9.495000000000001,white
0.255,0.41500000000000004,6.0335,0.059149999999999994,34.6,100.0335,0.995,3.2575000000000003,0.4275,10.185,white
0.20500000000000002,0.3045,8.2065,0.059149999999999994,44.2,186.83350000000002,0.995,3.1715,0.4275,9.955,white
0.20500000000000002,0.3045,8.2065,0.059149999999999994,44.2,186.83350000000002,0.995,3.1715,0.4275,9.955,white
0.255,0.41500000000000004,6.0335,0.059149999999999994,34.6,100.0335,0.995,3.2575000000000003,0.4275,10.185,white
0.30500000000000005,0.1385,6.0335,0.039099999999999996,34.6,128.9665,0.995,3.1715,0.487,9.495000000000001,white
0.255,0.35950000000000004,21.246499999999997,0.039099999999999996,44.2,172.3665,1.0019999999999998,2.9995000000000003,0.4275,8.805,white
0.30500000000000005,0.35950000000000004,1.6540000000000001,0.039099999999999996,15.399999999999999,128.9665,0.993,3.3005,0.487,9.495000000000001,white
0.20500000000000002,0.41500000000000004,1.6540000000000001,0.039099999999999996,25.0,128.9665,0.993,3.2145,0.4275,11.105,white
0.255,0.41500000000000004,1.6540000000000001,0.039099999999999996,15.399999999999999,56.6335,0.9915,2.9995000000000003,0.5465,12.025,white
0.20500000000000002,0.41500000000000004,3.8600000000000003,0.039099999999999996,15.399999999999999,114.5,0.995,3.1285,0.5465,9.725,white
0.155,0.35950000000000004,1.6540000000000001,0.039099999999999996,15.399999999999999,71.1,0.9915,3.1715,0.6054999999999999,10.875,white
0.155,0.41500000000000004,1.6540000000000001,0.039099999999999996,44.2,143.43349999999998,0.9915,3.5585,0.5465,12.485,white
0.405,0.6365000000000001,19.0735,0.039099999999999996,44.2,172.3665,1.0,2.9995000000000003,0.665,9.725,white
0.155,0.35950000000000004,1.6540000000000001,0.039099999999999996,25.0,114.5,0.9915,3.2575000000000003,0.5465,11.335,white
